X,Y,fid,codi_centre,tipus_centre,nom_centre,nom_municipi,nom_naturalesa,al_eso_n1,al_eso_n2,al_eso_n3,al_eso_n4,gr_eso_n1,gr_eso_n2,gr_eso_n3,gr_eso_n4,icon_url
2.17859119070838,41.4978953075789,839,"08077071",Institut Escola,Mas Rampinyo,Montcada i Reixac,Públic,51,55,56,48,2,2,2,2,./0.png
2.19259784817977,41.4331575656914,840,"08077083",Institut,Vapor del Fil,Barcelona,Públic,60,59,62,60,2,2,2,2,./0.png
2.15289908651999,41.4261339287386,841,"08077095",Institut Escola,Mirades,Barcelona,Públic,44,49,51,0,2,2,2,,./0.png
2.12872258635505,41.3841861187452,842,"08077101",Institut Escola,Tres Fonts de les Corts,Barcelona,Públic,54,53,60,58,2,2,2,2,./0.png
2.02857153874785,41.5660244886796,843,"08077125",Institut Escola,Antoni Ubach i Soler,Terrassa,Públic,46,34,48,56,2,2,2,2,./0.png
2.16174461050218,41.3913674419469,844,"08077149",Institut Escola,Eixample,Barcelona,Públic,39,41,41,48,2,2,2,2,./0.png
2.22101577064813,41.6488956541214,845,"08077174",Institut,La Vall del Tenes,Santa Eulàlia de Ronçana,Públic,115,96,119,120,4,3,4,4,./0.png
1.77766462426276,41.2982094355897,846,"08077371",Institut Escola,El Morsell,Olivella,Públic,24,22,22,0,1,1,1,,./0.png
2.0816160352982,41.5587945152895,847,"08077381",Institut Escola,Virolet,Sabadell,Públic,60,63,63,0,2,2,2,,./0.png
2.30291201336434,41.4773018770448,848,"08077393",Institut Escola,Lluís Millet,El Masnou,Públic,45,50,54,0,2,2,2,,./0.png
1.87657281291946,41.8615357765843,849,"08077401",Institut Escola,Guillem de Balsareny,Balsareny,Públic,20,23,24,0,1,1,1,,./0.png
2.17539952091017,41.5337617534483,850,"08077459",Institut Escola,Santiga,Santa Perpètua de Mogoda,Públic,47,44,32,0,2,2,1,,./0.png
2.35995211594572,41.5006128684061,851,"08077460",Institut Escola,Santa Anna,Premià de Dalt,Públic,50,51,41,0,2,2,2,,./0.png
1.78091059152844,41.4226358703871,852,"08077472",Institut,Intermunicipal del Penedès,Sant Sadurní d'Anoia,Públic,149,149,155,158,5,5,5,5,./0.png
2.16858532569734,41.3834539968658,853,"08077484",Institut Escola,Elisabets,Barcelona,Públic,28,29,29,29,1,1,1,1,./0.png
2.17156696617172,41.4028774214495,854,"08077496",Institut Escola,Sicília,Barcelona,Públic,26,19,30,25,1,1,1,1,./0.png
2.14761151112515,41.3912392708586,855,"08077502",Institut Escola,Londres,Barcelona,Públic,50,25,63,55,2,1,2,2,./0.png
2.20422464969312,41.5925914634416,856,"08077782",Institut Escola,Miquel Martí i Pol,Lliçà d'Amunt,Públic,25,26,44,37,1,1,2,2,./0.png
1.98676664913654,41.3601537726103,857,"08077851",Institut Escola,de Torrelles,Torrelles de Llobregat,Públic,66,55,64,63,3,2,3,3,./0.png
2.12301247329128,41.3737084313024,858,"08077940",Institut Escola,Maria Miret,L'Hospitalet de Llobregat,Públic,31,32,29,33,1,1,1,1,./0.png
2.13611927675557,41.4118157020897,859,"08077952",Institut Escola,Projecte,Barcelona,Privat,28,33,32,31,1,1,1,1,./0.png
2.18137756949517,41.4449272231158,860,"08077964",Institut Escola,El Molí,Barcelona,Públic,59,53,54,81,2,2,2,3,./0.png
2.4286835688184,41.5400013913338,861,"08077976",Institut,Miquel Biada,Mataró,Públic,80,53,84,71,3,2,3,3,./0.png
2.11312086753967,41.5074626926538,862,"08078294",Institut Escola,La Jota,Badia del Vallès,Públic,51,0,0,0,2,,,,./0.png
2.02727690166247,41.5786826937309,863,"08078312",Institut Escola,Feixes,Terrassa,Públic,55,57,54,61,2,2,2,2,./0.png
1.81833870666263,41.7213947940795,864,"08078324",Institut Escola,Manresa,Manresa,Públic,96,89,93,99,3,3,3,3,./0.png
2.17506915213298,41.3835145102327,865,"08078361",Institut Escola,Sant Felip Neri,Barcelona,Públic,28,31,33,31,1,1,1,1,./0.png
2.36819469135926,42.0311457796677,866,"08078439",Institut Escola,El Cabrerès,L'Esquirol,Públic,19,0,0,0,1,,,,./0.png
2.63757124411788,41.9573283277763,867,"17000147",,FEDAC - Anglès,Anglès,Privat,22,18,0,0,,,,,./0.png
2.75915958134835,42.1188891065791,868,"17000299",,Casa Nostra,Banyoles,Privat,31,29,31,29,1,1,1,1,./0.png
2.75398648962973,42.1147321602498,869,"17000305",Institut,Pere Alsius i Torrent,Banyoles,Públic,92,96,117,96,3,3,4,3,./0.png
2.77171916954438,42.1258712899255,870,"17000330",Institut,Josep Brugulat,Banyoles,Públic,124,152,156,127,4,5,5,4,./0.png
3.04024491492886,41.9588407624167,871,"17000421",,Cor de Maria,La Bisbal d'Empordà,Privat,30,31,28,27,1,1,1,1,./0.png
2.7951054063276,41.6793184535147,872,"17000482",,Cor de Maria,Blanes,Privat,54,64,54,62,2,2,2,2,./0.png
2.79157018285735,41.6781585148356,873,"17000512",,Santa Maria,Blanes,Privat,58,59,55,63,2,2,2,2,./0.png
2.78093530764694,41.6783764218502,874,"17000551",Institut,Sa Palomera,Blanes,Públic,90,119,117,150,3,4,4,5,./0.png
3.10243982003858,41.84924594056,875,"17000706",Institut,Puig Cargol,Calonge i Sant Antoni,Públic,98,112,102,102,4,4,4,4,./0.png
2.87375686722123,41.8860782526187,876,"17000858",,La Salle de Cassà,Cassà de la Selva,Privat,62,60,59,65,2,2,2,2,./0.png
2.96897860007566,42.2684602592537,877,"17001191",,La Salle,Figueres,Privat,93,95,91,90,3,3,3,3,./0.png
2.96291543404831,42.2687394429188,878,"17001206",,Escolàpies Figueres,Figueres,Privat,62,65,63,49,2,2,2,2,./0.png
2.96262603027578,42.2630610889885,879,"17001218",Institut,Ramon Muntaner,Figueres,Públic,83,93,112,90,3,3,4,3,./0.png
2.97064400389689,42.271845907125,880,"17001221",Institut,Narcís Monturiol,Figueres,Públic,113,118,115,109,4,4,4,4,./0.png
2.8196749013944,41.9562963199032,881,"17001413",,Les Alzines,Girona,Privat,87,98,88,87,3,3,3,3,./0.png
2.81861161125724,41.9802025296405,882,"17001553",,Vedruna Girona,Girona,Privat,66,65,65,61,2,2,2,2,./0.png
2.81297507400785,41.9771677177147,883,"17001565",,FEDAC - Sant Narcís,Girona,Privat,62,60,64,58,2,2,2,2,./0.png
2.82146043069995,41.9774711633774,884,"17001577",,La Salle,Girona,Privat,121,129,123,123,4,4,4,4,./0.png
2.81077022308737,41.980625447492,885,"17001589",,Maristes Girona,Girona,Privat,96,99,101,98,3,3,3,3,./0.png
2.80709095517569,41.9675852648331,886,"17001590",,Bell-lloc del Pla,Girona,Privat,93,91,88,88,3,3,3,3,./0.png
2.82652820098559,41.978317631585,887,"17001723",Institut,Jaume Vicens Vives,Girona,Públic,143,120,124,150,5,4,4,5,./0.png
2.8275399700081,41.9641329651815,888,"17001735",Institut,Montilivi,Girona,Públic,120,129,154,127,4,4,5,4,./0.png
2.81646278572124,41.950934858686,889,"17001863",,Montessori-Palau,Girona,Privat,94,85,87,86,,,,,./0.png
2.84715675570783,41.7031007353961,890,"17002119",,Immaculada Concepció,Lloret de Mar,Privat,61,58,62,59,2,2,2,2,./0.png
2.48438175130629,42.1807880093652,891,"17002341",,Escola Pia d'Olot,Olot,Privat,64,59,60,64,2,2,2,2,./0.png
2.48694968429472,42.1897075611989,892,"17002387",Institut,Montsacopa,Olot,Públic,140,116,121,118,5,4,4,4,./0.png
2.46842266683806,42.1834279978207,893,"17002399",Institut,La Garrotxa,Olot,Públic,125,116,126,122,4,4,4,4,./0.png
2.48899269249052,42.1789714627582,894,"17002405",,Petit Plançó,Olot,Privat,33,30,31,31,1,1,1,1,./0.png
2.4888793219912,42.1829041964103,895,"17002417",,Cor de Maria,Olot,Privat,59,52,53,49,2,2,2,2,./0.png
3.16018136012911,41.9165140092007,896,"17002508",,Prats de la Carrera,Palafrugell,Privat,60,59,61,59,2,2,2,2,./0.png
3.16804647379969,41.9173302768721,897,"17002521",,Sant Jordi,Palafrugell,Privat,29,30,29,28,1,1,1,1,./0.png
3.1649583437657,41.9118122222762,898,"17002545",Institut,Frederic Martí i Carreras,Palafrugell,Públic,79,105,122,124,3,4,4,4,./0.png
3.16622413577313,41.9104042533549,899,"17002557",Institut,Baix Empordà,Palafrugell,Públic,82,127,82,131,3,5,3,5,./0.png
3.13443200836035,41.8495993345388,900,"17002594",,Vedruna Palamós,Palamós,Privat,80,90,90,89,3,3,3,3,./0.png
1.92942320508221,42.4315734895566,901,"17002892",,Vedruna Puigcerdà,Puigcerdà,Privat,34,33,33,28,1,1,1,1,./0.png
2.18838244817715,42.2011607970797,902,"17003021",,Vedruna Ripoll,Ripoll,Privat,44,42,48,60,2,2,2,2,./0.png
3.18536623297457,42.2694612791015,903,"17003124",,Centre escolar Empordà,Roses,Privat,67,66,66,67,2,2,2,2,./0.png
2.79068087205709,41.976639733893,904,"17003161",,Pompeu Fabra,Salt,Privat,32,32,31,30,1,1,1,1,./0.png
2.7959680367292,41.9753367863179,905,"17003185",,Vilagran,Salt,Privat,31,32,31,30,1,1,1,1,./0.png
2.78512726444603,41.9747666177841,906,"17003197",,FEDAC - Salt,Salt,Privat,30,32,32,33,1,1,1,1,./0.png
2.78866393917418,41.9685501799312,907,"17003203",Institut,Salvador Espriu,Salt,Públic,112,116,118,113,4,4,4,4,./0.png
3.02775199725614,41.7828137009184,908,"17003288",,Cor de Maria - Sant Josep,Sant Feliu de Guíxols,Privat,63,56,62,61,2,2,2,2,./0.png
3.02862494852402,41.7736664928053,909,"17003306",Institut,Sant Elm,Sant Feliu de Guíxols,Públic,84,86,90,94,3,3,3,3,./0.png
3.02371813288963,41.7939496883481,910,"17003318",Institut,de Sant Feliu de Guíxols,Sant Feliu de Guíxols,Públic,109,108,124,125,4,4,4,4,./0.png
2.66553771908136,41.863429634939,911,"17003653",,La Salle,Santa Coloma de Farners,Privat,48,62,61,55,2,2,2,2,./0.png
3.13001132455444,42.0457583716613,912,"17003896",,Sant Gabriel,Torroella de Montgrí,Privat,61,63,61,60,2,2,2,2,./0.png
2.9521627876695,42.2680459097438,913,"17004438",Institut,Alexandre Deulofeu,Figueres,Públic,121,125,130,119,4,4,4,4,./0.png
2.63301042338278,41.9562380883086,914,"17004487",Institut,Rafael Campalans,Anglès,Públic,78,75,92,101,3,3,3,3,./0.png
2.82424949039317,42.0040295893143,915,"17004499",Institut,Narcís Xifra i Masmitjà,Girona,Públic,0,48,90,86,,2,3,3,./0.png
2.51525163261342,41.8785925300747,916,"17004517",Institut,Anton Busquets i Punset,Sant Hilari Sacalm,Públic,45,45,46,33,2,2,2,2,./0.png
2.8201718941461,41.9715679257805,917,"17004530",Institut,Santiago Sobrequés i Vidal,Girona,Públic,121,124,95,97,4,4,3,3,./0.png
2.59894085096659,42.0097975851376,918,"17004578",Institut,Castell d'Estela,Amer,Públic,77,59,62,57,3,2,2,2,./0.png
2.83752948625707,41.9955054072869,919,"17004918",,Montjuïc,Girona,Privat,23,34,20,19,,,,,./0.png
2.80287484632001,41.9935589954518,920,"17005042",Institut,Carles Rahola i Llorens,Girona,Públic,119,125,121,121,4,4,4,4,./0.png
3.13056574799844,42.1239104977193,921,"17005251",Institut,El Pedró,L'Escala,Públic,113,133,136,131,4,5,4,4,./0.png
3.11925929192273,41.8514384974767,922,"17005352",Institut,de Palamós,Palamós,Públic,82,75,63,90,3,3,2,3,./0.png
3.17749521840084,42.2680697273132,923,"17005364",Institut,Cap Norfeu,Roses,Públic,121,122,113,124,4,4,4,4,./0.png
2.66644290666276,41.856913350192,924,"17005376",Institut,de Santa Coloma de Farners,Santa Coloma de Farners,Públic,140,154,178,147,5,5,6,5,./0.png
2.79325584437249,41.9778800495399,925,"17005388",Institut,Vallvera,Salt,Públic,108,116,117,141,4,4,4,5,./0.png
2.80807792850693,41.941509378742,926,"17005391",,Sant Jordi,Fornells de la Selva,Privat,48,48,46,45,,,,,./0.png
2.9647875980005,42.2735718614366,927,"17005649",Institut,Cendrassos,Figueres,Públic,132,154,168,125,5,5,6,5,./0.png
2.87281098669403,41.8932180822831,928,"17005650",Institut,de Cassà de la Selva,Cassà de la Selva,Públic,119,137,144,113,4,5,5,4,./0.png
2.79902539529356,41.6864982357452,929,"17005662",Institut,Serrallarga,Blanes,Públic,90,95,119,123,3,3,4,4,./0.png
2.19441725738855,42.1905744735,930,"17005704",Institut,Abat Oliba,Ripoll,Públic,147,112,116,122,5,4,4,4,./0.png
2.77940466141931,41.6752798529651,931,"17005731",Institut,S'Agulla,Blanes,Públic,84,89,90,93,3,3,3,3,./0.png
1.92989664923527,42.4329489872344,932,"17005741",Institut,Pere Borrell,Puigcerdà,Públic,133,120,131,138,4,4,4,5,./0.png
2.47651583066779,42.1725355865071,933,"17005893",Institut,Bosc de la Coma,Olot,Públic,127,125,123,126,4,4,4,4,./0.png
2.83609745449344,41.7051039437593,934,"17005911",Institut,Ramon Coll i Rodés,Lloret de Mar,Públic,119,122,150,123,4,4,5,4,./0.png
3.13364389645966,42.0441104184064,935,"17005923",Institut,Montgrí,Torroella de Montgrí,Públic,113,141,104,107,4,5,4,3,./0.png
3.07913826678552,42.2577508184716,936,"17006083",Institut,Castelló d'Empúries,Castelló d'Empúries,Públic,119,122,144,133,4,4,5,4,./0.png
2.51954799691971,41.8156907731006,937,"17006605",Institut,Montsoriu,Arbúcies,Públic,95,76,78,82,3,3,3,3,./0.png
2.76577730399507,42.1088369665565,938,"17006666",Institut,Pla de l'Estany,Banyoles,Públic,147,182,135,158,5,6,5,5,./0.png
2.37591823239707,42.3152733662669,939,"17006681",Institut,Germans Vila-Riera,Camprodon,Públic,26,39,34,36,1,2,2,2,./0.png
3.03830654178277,41.8105914545205,940,"17006691",Institut,Ridaura,Castell-Platja d'Aro,Públic,136,132,135,166,5,5,4,5,./0.png
2.88586063294765,42.0282303973895,941,"17006708",Institut,de Celrà,Celrà,Públic,114,144,131,150,4,5,5,5,./0.png
2.62618305490494,41.7397911690812,942,"17006733",Institut,Vescomtat de Cabrera,Hostalric,Públic,89,81,81,87,3,3,3,3,./0.png
2.87450486210512,42.4156393562451,943,"17006745",Institut,de La Jonquera,La Jonquera,Públic,60,52,65,74,3,2,2,3,./0.png
2.89871539356448,41.8215360549842,944,"17006757",Institut,de Llagostera,Llagostera,Públic,118,123,86,85,4,4,3,3,./0.png
3.15302974911322,42.3590935956782,945,"17006769",Institut,de Llançà,Llançà,Públic,91,84,74,89,3,3,3,4,./0.png
2.8405795566017,41.7087339976963,946,"17006770",Institut,Rocagrossa,Lloret de Mar,Públic,89,91,89,93,3,3,3,3,./0.png
2.92874543395941,41.7236789644165,947,"17006812",Institut,de Tossa de Mar,Tossa de Mar,Públic,44,57,67,54,2,2,3,2,./0.png
2.76724855258168,41.7892870541799,948,"17006824",Institut,Vidreres,Vidreres,Públic,95,100,97,99,3,4,3,4,./0.png
3.17486454784782,42.2700327913385,949,"17006851",Institut,Illa de Rodes,Roses,Públic,111,89,84,117,4,3,3,4,./0.png
2.80452240640448,41.9709847968796,950,"17006939",Institut,Santa Eugènia,Girona,Públic,100,100,109,110,4,4,4,4,./0.png
3.04346156591233,41.9574073255067,951,"17007300",Institut,La Bisbal,La Bisbal d'Empordà,Públic,162,185,192,177,6,6,6,6,./0.png
2.9603110856895,42.2563881748444,952,"17007609",Institut,Olivar Gran,Figueres,Públic,119,125,124,139,4,4,4,5,./0.png
2.96080042764705,42.2453204728447,953,"17008390",Institut,de Vilafant,Vilafant,Públic,83,87,93,84,3,3,3,3,./0.png
2.78277979654053,41.9682561053683,954,"17008407",Institut,Salvador Sunyer i Aimeric,Salt,Públic,83,88,89,84,3,3,3,3,./0.png
2.80220127026172,41.8377383929314,955,"17008651",Institut,de Caldes de Malavella,Caldes de Malavella,Públic,78,84,84,95,3,3,3,4,./0.png
2.72793925100814,41.7761033608363,956,"17008951",Institut,Maçanet de la Selva,Maçanet de la Selva,Públic,81,71,74,76,3,3,3,3,./0.png
2.79819166387629,41.9585160248873,957,"17009205",Institut,de Vilablareix,Vilablareix,Públic,138,128,117,152,5,4,4,5,./0.png
2.73696229564804,41.8185390805538,958,"17009308",Institut,de Sils,Sils,Públic,77,95,85,102,3,3,3,4,./0.png
2.73641223631,41.9631722318084,959,"17009783",Institut,La Miquela,Bescanó,Públic,52,69,53,79,2,3,2,3,./0.png
3.04562448036346,42.0663073264376,960,"17009795",Institut Escola,Francesc Cambó i Batlle,Verges,Públic,48,59,58,55,2,2,2,2,./0.png
2.69673291751833,42.1994651695061,961,"17009801",Institut Escola,Salvador Vilarrasa,Besalú,Públic,40,32,48,43,2,2,2,2,./0.png
2.28726659222492,42.2333984839156,962,"17009813",Institut Escola,Mestre Andreu,Sant Joan de les Abadesses,Públic,41,37,35,34,2,2,2,2,./0.png
2.82596383441991,41.6948910169159,963,"17009898",Institut Escola,Lloret de Mar,Lloret de Mar,Públic,90,62,61,122,3,2,2,4,./0.png
2.99822959674646,42.2660408301802,964,"17009965",,Montessori-Palau,Figueres,Privat,12,4,5,4,,,,,./0.png
2.54114121129909,41.7271607285135,965,"17010037",Institut,El Bruc,Riells i Viabrea,Públic,16,19,24,24,1,1,1,1,./0.png
2.75947668003207,41.9912607848259,966,"17010189",Institut,Vall de Llémena,Sant Gregori,Públic,83,94,81,63,3,3,3,2,./0.png
2.78151837377247,41.9676394019874,967,"17010281",,Escola Pia de Salt,Salt,Privat,26,25,0,0,1,1,,,./0.png
2.82373651413842,41.9734818377367,968,"17010414",Institut,Ermessenda de Girona,Girona,Públic,90,118,121,113,3,4,4,4,./0.png
2.81716842224964,42.0153191245123,969,"17010682",Institut,de Sarrià de Ter,Sarrià de Ter,Públic,124,131,137,129,4,4,5,5,./0.png
3.09915638257124,42.2605290205028,970,"17010694",Institut Escola,El Bruel-Empuriabrava,Castelló d'Empúries,Públic,39,54,47,58,2,2,2,2,./0.png
2.83271059182316,41.7051660623069,971,"17010700",Institut,Sant Quirze,Lloret de Mar,Públic,61,61,59,60,2,2,2,2,./0.png
3.27552590935788,42.2911787394892,972,"17010797",Institut Escola,Caritat Serinyana - Cap de Creus,Cadaqués,Públic,24,15,18,20,1,1,1,1,./0.png
2.16874150316941,42.3056036636345,973,"17010803",Institut Escola,Vall de Ribes,Ribes de Freser,Públic,14,19,19,22,1,1,1,1,./0.png
3.12983403184948,41.8597020684438,974,"17010815",Institut Escola,Vila-romà,Palamós,Públic,55,56,59,58,2,2,2,2,./0.png
2.49742988857829,42.1978637629569,975,"17010827",Institut Escola,Greda,Olot,Públic,78,77,63,62,3,3,2,2,./0.png
3.01331645982315,42.3088497752637,976,"17010839",Institut,de Peralada,Peralada,Públic,57,57,62,62,2,2,2,2,./0.png
3.16203474743167,41.9219340627423,977,"17010840",Institut,La Sureda,Palafrugell,Públic,81,54,90,81,3,2,3,3,./0.png
2.55383660719421,41.7482135299947,978,"17010921",Institut Escola,Montseny,Breda,Públic,40,44,39,45,2,2,2,2,./0.png
2.78151240273221,41.6822976046631,979,"17011042",Institut Escola,Mossèn Joan Batlle,Blanes,Públic,52,0,0,0,2,,,,./0.png
2.94470052492851,42.2670520621832,980,"17011066",Institut Escola,Josep Pous i Pagès,Figueres,Públic,34,0,0,0,2,,,,./0.png
2.50749394542889,41.8788081838864,981,"17011081",Institut Escola,Cent Fonts,Sant Hilari Sacalm,Públic,18,22,20,13,1,1,1,1,./0.png
0.810559877557305,41.7851117301756,982,"25000811",,Escola Pia de Balaguer,Balaguer,Privat,31,31,31,51,1,1,1,2,./0.png
0.812270109735813,41.7902214556929,983,"25000821",,Vedruna Balaguer,Balaguer,Privat,62,63,62,50,2,2,2,2,./0.png
0.81587180178653,41.7909251269592,984,"25000833",Institut,Ciutat de Balaguer,Balaguer,Públic,107,106,115,108,4,4,4,4,./0.png
0.865971930065595,41.5204147384317,985,"25001151",,Mare de Déu de Montserrat,Les Borges Blanques,Privat,59,60,51,47,2,2,2,2,./0.png
1.27387584138248,41.6707369532635,986,"25001311",Institut,Antoni Torroja,Cervera,Públic,57,78,72,52,2,3,3,2,./0.png
1.28904708225291,41.7841685287748,987,"25001771",,FEDAC-Guissona,Guissona,Privat,18,27,27,26,1,1,1,1,./0.png
0.616412706335187,41.6182384606403,988,"25002222",,FEDAC-Lleida,Lleida,Privat,53,55,57,55,2,2,2,2,./0.png
0.619286031598113,41.6128519611487,989,"25002234",,Santa Anna,Lleida,Privat,49,54,61,51,2,2,2,2,./0.png
0.621222994830559,41.6109798752503,990,"25002313",,Maristes Montserrat,Lleida,Privat,88,97,95,125,3,3,3,4,./0.png
